id;iter;answer_token_len;correct_answer_idx;finish_reasons;frequency_of_answer;is_correct;model_guessed_its_correct;reasoning_token_len;sampled_finish_reasons;yes_no_probabilities
(7, 3);9;449;3;;1.0;True;;3202;stop;[0.8347143557094905, 0.057697540534413214]
(8, 0);0;118;0;;0.8;True;;2974;stop;[0.9741076616697402, 0.00014500625578990357]
(8, 0);1;224;0;;0.8;True;;1390;stop;[0.9834548180019319, 0.000900304671091394]
(8, 0);2;429;0;;0.8;True;;3536;stop;[0.7412049003228857, 0.0025014510285873014]
(8, 0);3;177;0;;0.8;True;;708;stop;[0.9349846024291958, 0.008849611614984326]
(8, 0);4;147;0;;0.8;True;;593;stop;[0.911606446459694, 0.0004179925536428061]
(8, 0);5;117;0;;0.2;False;;682;stop;[0.005728399060600433, 0.9939492922862062]
(8, 0);6;295;0;;0.8;True;;1351;stop;[0.902445098110381, 0.007961673563649782]
(8, 0);7;176;0;;0.8;True;;1242;stop;[0.869295174918868, 0.018907481585651885]
(8, 0);8;98;0;;0.2;False;;624;stop;[0.00271489805917683, 0.9972529976388383]
(8, 0);9;137;0;;0.8;True;;1221;stop;[0.966492851062469, 0.0027574292649415106]
(8, 1);0;122;0;;0.8;True;;1112;stop;[0.005384210183318616, 0.9944804880887494]
(8, 1);1;151;0;;0.8;True;;1696;stop;[0.004537991233464281, 0.995364911782768]
(8, 1);2;311;0;;0.2;False;;2146;stop;[0.7647968129809067, 0.08272229055603315]
(8, 1);3;174;0;;0.8;True;;2915;stop;[0.008186246746137184, 0.9916104581469739]
(8, 1);4;448;0;;0.8;True;;3125;stop;[0.016287050893814662, 0.9766423828670328]
(8, 1);5;525;0;;0.2;False;;3338;stop;[0.783594943243716, 0.015277668289025456]
(8, 1);6;181;0;;0.8;True;;1944;stop;[0.006793938298017088, 0.9926775807029635]
(8, 1);7;110;0;;0.8;True;;3071;stop;[0.004467599984960003, 0.9953569984291076]
(8, 1);8;195;0;;0.8;True;;2423;stop;[0.011685916723481746, 0.9881994825401906]
(8, 1);9;52;0;;0.8;True;;1063;stop;[0.0055542757813395235, 0.9943290132769541]
(8, 2);0;130;0;;0.8;False;;338;stop;[0.9564689932965503, 0.00338284476618707]
(8, 2);1;198;0;;0.8;False;;1878;stop;[0.8921107116802847, 0.011055913572298563]
(8, 2);2;455;0;;0.2;True;;3476;stop;[0.10096877640228069, 0.8454012395128593]
(8, 2);3;102;0;;0.8;False;;516;stop;[0.9670200670891651, 0.004408763751254755]
(8, 2);4;147;0;;0.8;False;;468;stop;[0.9434360665049217, 0.0036647035437464095]
(8, 2);5;126;0;;0.8;False;;1716;stop;[0.9694884073943874, 0.002162575220128634]
(8, 2);6;80;0;;0.8;False;;767;stop;[0.9866191533819139, 0.000991972793903098]
(8, 2);7;139;0;;0.8;False;;1538;stop;[0.8850993621723722, 0.016306423720067513]
(8, 2);8;90;0;;0.8;False;;645;stop;[0.9655340366993225, 0.00681793419362789]
(8, 2);9;77;0;;0.2;True;;1034;stop;[0.020957510155888582, 0.9787214682353327]
(8, 3);0;221;0;;0.7;True;;3759;stop;[0.04488378419247526, 0.9301321566555188]
(8, 3);1;125;0;;0.7;True;;3653;stop;[0.03018245510732764, 0.9687540575008484]
(8, 3);2;96;0;;0.7;True;;2644;stop;[0.009550323341308835, 0.9895001214508712]
(8, 3);3;122;0;;0.7;True;;1833;stop;[0.0031229560996968815, 0.9966552449472362]
(8, 3);4;382;0;;0.7;True;;2173;stop;[0.009800668327530713, 0.9841962766926979]
(8, 3);5;155;0;;0.3;False;;510;stop;[0.9708047138758776, 0.011661001798946774]
(8, 3);6;168;0;;0.3;False;;671;stop;[0.8939535474873014, 0.00866190758837897]
(8, 3);7;158;0;;0.7;True;;3804;stop;[0.0315780901659152, 0.9671354562186519]
(8, 3);8;66;0;;0.7;True;;3494;stop;[0.007120359672511311, 0.9927296228054808]
(8, 3);9;133;0;;0.3;False;;524;stop;[0.8928895445507969, 0.02738753062985025]
(9, 0);0;220;3;;0.2;True;;6131;stop;[0.04209520638700358, 0.9432288875920107]
(9, 0);1;234;3;;0.7;False;;5198;stop;[0.9068759518282098, 0.008000762254066493]
(9, 0);2;184;3;;0.7;False;;5362;stop;[0.9364070763194386, 0.026982141413211987]
(9, 0);3;504;3;;0.7;False;;5368;stop;[0.9878692138471431, 0.002410719269575886]
(9, 0);4;593;3;;0.7;False;;4871;stop;[0.8888620436453397, 0.0014449390902943992]
(9, 0);5;722;3;;0.2;True;;7997;stop;[0.0364271337614581, 0.939468060423112]
(9, 0);6;531;3;;0.7;False;;3557;stop;[0.9884399320847053, 0.005351506348350248]
(9, 0);7;199;3;;0.7;False;;2863;stop;[0.9410658193245495, 0.005095016477626469]
(9, 0);8;128;3;;0.0;False;;3612;stop;
(9, 0);9;354;3;;0.7;False;;3720;stop;[0.8625772698114186, 0.016300157864174998]
(9, 1);0;577;3;;0.5;True;;6506;stop;[0.016956030135794737, 0.970196269853202]
(9, 1);1;282;3;;0.5;True;;5817;stop;[0.12222630088374564, 0.8095667812782846]
(9, 1);2;553;3;;0.5;False;;5448;stop;[0.8413417479971403, 0.08074111231388192]
(9, 1);3;663;3;;0.5;True;;8737;stop;[0.019929185359599467, 0.9753636207699364]
(9, 1);4;327;3;;0.5;False;;4685;stop;[0.96987332598694, 0.0021549999458891087]
(9, 1);5;93;3;;0.5;False;;7121;stop;[0.9503346769001265, 0.0030129149694767972]
(9, 1);6;443;3;;0.5;True;;6921;stop;[0.003341025351567798, 0.9938541426544397]
(9, 1);7;205;3;;0.5;False;;5440;stop;[0.9429409228245889, 0.0014470275811441235]
(9, 1);8;947;3;;0.5;True;;6779;stop;[0.006881697401242736, 0.9899112605324877]
(9, 1);9;403;3;;0.5;False;;4432;stop;[0.7645676209326443, 0.011451702272399696]
(9, 2);0;223;3;;0.8;False;;3214;stop;[0.9023239511727343, 0.010670399503535183]
(9, 2);1;279;3;;0.8;False;;5704;stop;[0.9068477157996339, 0.01303694271298224]
(9, 2);2;253;3;;0.8;False;;5103;stop;[0.9432092667289356, 0.02288629201239549]
(9, 2);3;416;3;;0.8;False;;5088;stop;[0.9411333879420611, 0.002296669208620359]
(9, 2);4;247;3;;0.8;False;;6220;stop;[0.9665159015234958, 0.012750527735846543]
(9, 2);5;352;3;;0.8;False;;6606;stop;[0.9706682266110664, 0.0007872553719643795]
(9, 2);6;636;3;;0.2;True;;6801;stop;[0.030656020031826527, 0.9686991281420927]
(9, 2);7;397;3;;0.2;True;;8283;stop;[0.018999114005257618, 0.9668853095554524]
(9, 2);8;520;3;;0.8;False;;5744;stop;[0.8904206985116879, 0.01736044023986371]
(9, 2);9;210;3;;0.8;False;;6097;stop;[0.9873286705153421, 0.0047916640217050025]
(9, 3);0;187;3;;1.0;True;;5668;stop;[0.8639927026376981, 0.019694007413362625]
(9, 3);1;449;3;;1.0;True;;4308;stop;[0.7668321028560605, 0.05642390106604204]
(9, 3);2;274;3;;1.0;True;;5072;stop;[0.9073452215439904, 0.005480234747709908]
(9, 3);3;243;3;;1.0;True;;5950;stop;[0.8490035020855585, 0.011376653096627203]
(9, 3);4;150;3;;1.0;True;;6083;stop;[0.9858508688896712, 0.0017739212656344215]
(9, 3);5;230;3;;1.0;True;;4183;stop;[0.9900842954822013, 0.0035708007101956972]
(9, 3);6;273;3;;1.0;True;;5594;stop;[0.855738531389411, 0.01361728511382726]
(9, 3);7;443;3;;1.0;True;;5637;stop;[0.8758477583764737, 0.046418225117400645]
(9, 3);8;506;3;;1.0;True;;3987;stop;[0.9178102908421358, 0.004454281956189728]
(9, 3);9;689;3;;1.0;True;;4138;stop;[0.9408874359649229, 0.010868689105553364]
(10, 0);0;132;2;;0.8;True;;1438;stop;[0.010012027652676326, 0.9898339341847352]
(10, 0);1;197;2;;0.8;True;;1316;stop;[0.005059406090478047, 0.9947577409130791]
(10, 0);2;111;2;;0.8;True;;1109;stop;[0.022279052733617456, 0.9774008176015695]
(10, 0);3;120;2;;0.2;False;;882;stop;[0.9471139354719254, 0.02446318774017587]
(10, 0);4;109;2;;0.8;True;;2901;stop;[0.02673453798107015, 0.972340831798865]
(10, 0);5;132;2;;0.2;False;;1989;stop;[0.9713297842099647, 0.0004949168937840922]
(10, 0);6;129;2;;0.8;True;;1387;stop;[0.0043311066104542535, 0.9955776675192575]
(10, 0);7;216;2;;0.8;True;;2027;stop;[0.012047241537590892, 0.9874102547510367]
(10, 0);8;127;2;;0.8;True;;2009;stop;[0.01132691355933467, 0.9882460497001638]
(10, 0);9;130;2;;0.8;True;;2198;stop;[0.0059097701601147435, 0.9938707452587701]
(10, 1);0;149;2;;1.0;False;;545;stop;[0.9451754592524902, 0.002826023826880081]
(10, 1);1;182;2;;1.0;False;;785;stop;[0.9632708977651095, 0.003433622338605882]
(10, 1);2;178;2;;1.0;False;;1419;stop;[0.9243714412407742, 0.007196862119857107]
(10, 1);3;139;2;;1.0;False;;547;stop;[0.9957197127804235, 0.001373727917381489]
(10, 1);4;129;2;;1.0;False;;754;stop;[0.9641121819262222, 0.007594753030616358]
(10, 1);5;426;2;;1.0;False;;671;stop;[0.940132744816374, 0.0032607543993741165]
(10, 1);6;187;2;;1.0;False;;511;stop;[0.9505689018694733, 0.0040080739465281024]
(10, 1);7;219;2;;1.0;False;;2217;stop;[0.974782978491431, 0.0029778432655898444]
(10, 1);8;150;2;;1.0;False;;786;stop;[0.9793549470009331, 0.0008861062896281648]
(10, 1);9;666;2;;1.0;False;;390;stop;[0.8935207748177876, 0.01688490005052482]
(10, 2);0;187;2;;0.5;True;;1379;stop;[0.9356376378972152, 0.020192084087815202]
(10, 2);1;101;2;;0.5;True;;880;stop;[0.8044194159661497, 0.013493795350062733]
(10, 2);2;185;2;;0.5;False;;2477;stop;[0.02441468633323823, 0.9752412699065554]
(10, 2);3;230;2;;0.5;True;;1266;stop;[0.9497816172023925, 0.013869186354702481]
(10, 2);4;89;2;;0.5;False;;1732;stop;[0.006287750657437108, 0.9933699609623963]
(10, 2);5;189;2;;0.5;False;;490;stop;[0.01690607225540057, 0.9825711680221506]
(10, 2);6;188;2;;0.5;True;;686;stop;[0.9369724006703589, 0.005501156500470317]
(10, 2);7;281;2;;0.5;False;;705;stop;[0.03512028575654341, 0.9641807731084294]
(10, 2);8;171;2;;0.5;False;;1257;stop;[0.010009717251596516, 0.9896052963832145]
(10, 2);9;348;2;;0.5;True;;1505;stop;[0.9187007646799925, 0.04036489692345374]
(10, 3);0;260;2;;1.0;False;;2306;stop;[0.9355356919384751, 0.010112531966545574]
(10, 3);1;127;2;;1.0;False;;1759;stop;[0.9498513048489883, 0.008524348492110525]
(10, 3);2;386;2;;1.0;False;;413;stop;[0.9004017305343618, 0.007881827873378726]
(10, 3);3;195;2;;1.0;False;;692;stop;[0.9629636020495976, 0.005977391538700477]
(10, 3);4;220;2;;1.0;False;;1136;stop;[0.9477929128697826, 0.003064121466531737]
(10, 3);5;207;2;;1.0;False;;745;stop;[0.7972487212597655, 0.020432040701950042]
(10, 3);6;186;2;;1.0;False;;433;stop;[0.9896633218841214, 0.0014421210731560424]
(10, 3);7;178;2;;1.0;False;;904;stop;[0.8789590926195823, 0.018385290264822076]
(10, 3);8;181;2;;1.0;False;;771;stop;[0.9801148547557358, 0.004984932906292174]
(10, 3);9;179;2;;1.0;False;;836;stop;[0.9392635653813253, 0.004684760366883779]
(11, 0);0;222;2;;0.1;False;;7824;stop;[0.5058420395446462, 0.11068552546169133]
(11, 0);1;114;2;;0.9;True;;3111;stop;[0.007165752274764541, 0.9912836460892159]
(11, 0);2;371;2;;0.9;True;;8602;stop;[0.04108379436608202, 0.9497879612381337]
(11, 0);3;364;2;;0.9;True;;4417;stop;[0.148772058028406, 0.7734437007553573]
(11, 0);4;0;2;;0.9;True;;10240;length;[0.01879550030917486, 0.9792063305134556]
(11, 0);5;435;2;;0.9;True;;8611;stop;[0.06517194187155492, 0.8996708125729488]
(11, 0);6;612;2;;0.9;True;;8445;stop;[0.023316716302331234, 0.9760809999602713]
(11, 0);7;72;2;;0.9;True;;9627;stop;[0.30014426235195063, 0.6763855565504286]
(11, 0);8;0;2;;0.9;True;;10240;length;[0.06102456760166783, 0.9252153104743709]
(11, 0);9;75;2;;0.9;True;;8247;stop;[0.012817466494498254, 0.9868900661067891]
(11, 1);0;0;2;;0.9;True;;10240;length;[0.05389180550756544, 0.9404453566330446]
(11, 1);1;386;2;;0.9;True;;6401;stop;[0.009852181746417206, 0.9893695298033118]
(11, 1);2;491;2;;0.9;True;;9748;length;[0.03303673122257634, 0.96547469695607]
(11, 1);3;0;2;;0.9;True;;10240;length;[0.1279273477008726, 0.860671149933533]
(11, 1);4;354;2;;0.9;True;;8178;stop;[0.006902013248050731, 0.9928336056248989]
(11, 1);5;337;2;;0.9;True;;7591;stop;[0.027540227240997556, 0.9708263970199347]
(11, 1);6;343;2;;0.9;True;;7272;stop;[0.004828425794105945, 0.9949034463702675]
(11, 1);7;0;2;;0.9;True;;10240;length;[0.169456180332085, 0.8211611581910396]
(11, 1);8;0;2;;0.0;False;;10240;length;
(11, 1);9;596;2;;0.9;True;;9636;stop;[0.10303702069028806, 0.8901040006631359]
(11, 2);0;413;2;;0.6;True;;7924;stop;[0.8878870854650723, 0.021376281997005284]
(11, 2);1;0;2;;0.4;False;;10240;length;[0.06538620774642948, 0.9312813443144528]
(11, 2);2;415;2;;0.6;True;;6518;stop;[0.9729261283420384, 0.0028638963428911303]
(11, 2);3;0;2;;0.4;False;;10240;length;[0.0673135114123792, 0.9292343204768507]
(11, 2);4;0;2;;0.4;False;;10240;length;[0.0673135114123792, 0.9292343204768507]
(11, 2);5;0;2;;0.4;False;;10240;length;[0.0673135114123792, 0.9292343204768507]
(11, 2);6;79;2;;0.6;True;;9948;stop;[0.5573408564506068, 0.09423891939365299]
(11, 2);7;608;2;;0.6;True;;7383;stop;[0.9682236057154198, 0.001989658295034245]
(11, 2);8;142;2;;0.6;True;;6006;stop;[0.8763895485483354, 0.06448519242312162]
(11, 2);9;72;2;;0.6;True;;8418;stop;[0.9901267161206302, 0.001015133645792135]
(11, 3);0;524;2;;1.0;False;;3566;stop;[0.9545281322401855, 0.001465524237514357]
(11, 3);1;93;2;;1.0;False;;8296;stop;[0.9222676454543781, 0.02657472394484882]
(11, 3);2;403;2;;1.0;False;;6349;stop;[0.9626073431613633, 0.0031610223369400695]
(11, 3);3;0;2;;1.0;False;;10240;length;[0.5890762073355937, 0.4048657616926014]
(11, 3);4;74;2;;1.0;False;;10165;length;[0.9453420479053639, 0.05169168344966006]
(11, 3);5;0;2;;1.0;False;;10240;length;[0.8186741810120522, 0.1770507136124152]
(11, 3);6;397;2;;1.0;False;;2977;stop;[0.9791466684588996, 0.009450394255322616]
(11, 3);7;61;2;;1.0;False;;9699;stop;[0.9812689242723841, 0.0017934825319699734]
(11, 3);8;440;2;;1.0;False;;8501;stop;[0.8859708853976758, 0.03953985611438688]
(11, 3);9;426;2;;1.0;False;;5305;stop;[0.5409607505154006, 0.2941152760625343]
(12, 0);0;530;0;;0.8;True;;3025;stop;[0.5508967921055025, 0.21913159107427368]
(12, 0);1;851;0;;0.2;False;;2070;stop;[0.10062173840164071, 0.842495488159935]
(12, 0);2;273;0;;0.8;True;;1977;stop;[0.6568605758212421, 0.1941676037611224]
(12, 0);3;629;0;;0.8;True;;2096;stop;[0.6246389898842888, 0.2092278535864745]
(12, 0);4;631;0;;0.8;True;;3103;stop;[0.6640979670369873, 0.2224449553493763]
(12, 0);5;411;0;;0.2;False;;2423;stop;[0.31779364994801945, 0.5078328369093343]
(12, 0);6;628;0;;0.8;True;;6312;stop;[0.8898873862888018, 0.06970136646056993]
(12, 0);7;686;0;;0.8;True;;3048;stop;[0.8715942189443803, 0.06024676607636956]
(12, 0);8;641;0;;0.8;True;;3834;stop;[0.9694837014574454, 0.004779154866605717]
(12, 0);9;664;0;;0.8;True;;2770;stop;[0.8198284767744907, 0.051597341183736836]
(12, 1);0;670;0;;1.0;True;;5470;stop;[0.09978115378839426, 0.8893398159551036]
(12, 1);1;571;0;;1.0;True;;3309;stop;[0.040879195290939675, 0.9450579021261662]
(12, 1);2;522;0;;1.0;True;;2937;stop;[0.2273797347965769, 0.6084997249143423]
(12, 1);3;821;0;;1.0;True;;3681;stop;[0.08431095457057784, 0.9064281302916386]
(12, 1);4;662;0;;1.0;True;;3302;stop;[0.0986756789629197, 0.8863846665057115]
(12, 1);5;567;0;;1.0;True;;3096;stop;[0.08471228439155466, 0.9107429136585079]
(12, 1);6;802;0;;1.0;True;;3684;stop;[0.1223500671383651, 0.816742427572533]
(12, 1);7;672;0;;1.0;True;;3585;stop;[0.09943385929091228, 0.8725044869475356]
(12, 1);8;755;0;;1.0;True;;7238;stop;[0.1325203919994346, 0.8507441576468392]
(12, 1);9;667;0;;1.0;True;;4646;stop;[0.08614161282441057, 0.8699995610003922]
(12, 2);0;0;0;;1.0;True;;10240;length;[0.0491715670618118, 0.871586789973916]
(12, 2);1;716;0;;1.0;True;;3669;stop;[0.19013409058309247, 0.8004944568936299]
(12, 2);2;590;0;;1.0;True;;3995;stop;[0.017938631933144208, 0.979416121323769]
(12, 2);3;590;0;;1.0;True;;4553;stop;[0.13632772580961813, 0.8094150127364075]
(12, 2);4;629;0;;1.0;True;;3697;stop;[0.3375206878273738, 0.41353899126454385]
(12, 2);5;595;0;;1.0;True;;4005;stop;[0.10915495495911057, 0.8585703155792751]
(12, 2);6;631;0;;1.0;True;;5727;stop;[0.07715865242459563, 0.8969397116344825]
(12, 2);7;685;0;;1.0;True;;3953;stop;[0.2945880712626715, 0.6743187905515238]
(12, 2);8;509;0;;1.0;True;;4024;stop;[0.1934405915805776, 0.6911853172615217]
(12, 2);9;820;0;;1.0;True;;2898;stop;[0.09672612994064006, 0.8894768343369277]
(12, 3);0;421;0;;0.1;False;;5475;stop;[0.5059843399314705, 0.16915281471750218]
(12, 3);1;717;0;;0.9;True;;3986;stop;[0.14504637898497483, 0.7902632406355258]
(12, 3);2;585;0;;0.9;True;;3208;stop;[0.26369707244361335, 0.6577753709149563]
(12, 3);3;474;0;;0.9;True;;2853;stop;[0.2046516675817229, 0.7603731893373898]
(12, 3);4;672;0;;0.9;True;;7525;stop;[0.19922304654476386, 0.676600715450646]
(12, 3);5;699;0;;0.9;True;;4725;stop;[0.059318751024270776, 0.9135156765724883]
(12, 3);6;809;0;;0.9;True;;8179;stop;[0.13830387775931557, 0.8472139895428946]
(12, 3);7;693;0;;0.9;True;;1926;stop;[0.018539169755314402, 0.9810620112341967]
(12, 3);8;838;0;;0.9;True;;6918;stop;[0.3045608495494807, 0.6152298093208077]
(12, 3);9;530;0;;0.9;True;;2743;stop;[0.07962510973270255, 0.8104925070776227]
(13, 0);0;600;1;;0.8;True;;2835;stop;[0.017970960201020406, 0.9811812361227487]
(13, 0);1;552;1;;0.8;True;;4458;stop;[0.014613387716790245, 0.9775633535131049]
(13, 0);2;405;1;;0.8;True;;1918;stop;[0.013007757884802401, 0.98601448950831]
(13, 0);3;641;1;;0.1;False;;3671;stop;[0.808092977341799, 0.13451937874614675]
(13, 0);4;636;1;;0.8;True;;2653;stop;[0.012493659203450509, 0.9847706188368301]
(13, 0);5;717;1;;0.8;True;;3707;stop;[0.40047142911825195, 0.5142154936450988]
(13, 0);6;801;1;;0.8;True;;7079;stop;[0.06643723940856315, 0.9029188292012296]
(13, 0);7;0;1;;0.0;False;;10240;length;
(13, 0);8;642;1;;0.8;True;;2832;stop;[0.034038100710612786, 0.9491866657075362]
(13, 0);9;0;1;;0.8;True;;10240;length;[0.18710017654725153, 0.7634855335064616]
(13, 1);0;809;1;;0.5;True;;2772;stop;[0.8398485425553348, 0.0069266055424626344]
(13, 1);1;603;1;;0.0;False;;2849;stop;
(13, 1);2;515;1;;0.0;False;;4701;stop;
(13, 1);3;632;1;;0.5;True;;1860;stop;[0.6631352667774183, 0.023048574005502784]
(13, 1);4;587;1;;0.5;True;;2623;stop;[0.8367440865600986, 0.1063800774769247]
(13, 1);5;637;1;;0.0;False;;3117;stop;
(13, 1);6;647;1;;0.5;True;;2209;stop;[0.873985215347018, 0.07879216505950537]
(13, 1);7;0;1;;0.0;False;;10240;length;
(13, 1);8;717;1;;0.0;False;;1617;stop;
(13, 1);9;706;1;;0.5;True;;1656;stop;[0.8140846180073232, 0.022036263081075123]
(13, 2);0;0;1;;0.0;False;;10240;length;
(13, 2);1;0;1;;0.7;True;;10240;length;[0.14747421113151757, 0.848655464727361]
(13, 2);2;720;1;;0.2;False;;5995;stop;[0.3139504143237973, 0.27490416809308965]
(13, 2);3;664;1;;0.7;True;;6752;stop;[0.1451429114710736, 0.6504854193629318]
(13, 2);4;490;1;;0.7;True;;4503;stop;[0.01879285658919969, 0.9638896219390981]
(13, 2);5;0;1;;0.7;True;;10240;length;[0.07889643725216637, 0.9029218430229996]
(13, 2);6;667;1;;0.2;False;;5458;stop;[0.30358142661690934, 0.13656787468805623]
(13, 2);7;0;1;;0.7;True;;10240;length;[0.19073995737399416, 0.7311810112283297]
(13, 2);8;0;1;;0.7;True;;10240;length;[0.007754723004564914, 0.9844195336334758]
(13, 2);9;571;1;;0.7;True;;6098;stop;[0.06205139356707204, 0.8367500963786836]
(13, 3);0;0;1;;0.0;False;;10240;length;
(13, 3);1;0;1;;0.5;True;;10240;length;[0.09437330820924776, 0.7180614113682824]
(13, 3);2;521;1;;0.5;True;;3221;stop;[0.018805406362935248, 0.9797225667001448]
(13, 3);3;0;1;;0.0;False;;10240;length;
(13, 3);4;0;1;;0.5;True;;10240;length;[0.019934569522741558, 0.9680345569556904]
(13, 3);5;0;1;;0.0;False;;10240;length;
(13, 3);6;0;1;;0.0;False;;10240;length;
(13, 3);7;737;1;;0.5;True;;7285;stop;[0.0941366093531095, 0.6741799396511007]
(13, 3);8;715;1;;0.5;True;;3828;stop;[0.2655262800293575, 0.6469951633333497]
(13, 3);9;750;1;;0.1;False;;3925;stop;[0.935807670128322, 0.007487875138364703]
(14, 0);0;204;1;;0.9;True;;1455;stop;[0.0057296966764746856, 0.9941745218120499]
(14, 0);1;245;1;;0.9;True;;1825;stop;[0.005219396598449926, 0.9946409718150292]
(14, 0);2;216;1;;0.9;True;;1197;stop;[0.002714672814337293, 0.997170016007601]
(14, 0);3;131;1;;0.1;False;;1811;stop;[0.9493368371865709, 0.009936287935377562]
(14, 0);4;167;1;;0.9;True;;2368;stop;[0.0025504520497729396, 0.9972691215805886]
(14, 0);5;234;1;;0.9;True;;2288;stop;[0.01261637958491456, 0.9867050310827116]
(14, 0);6;149;1;;0.9;True;;2810;stop;[0.025945601385680254, 0.973601616201991]
(14, 0);7;314;1;;0.9;True;;2947;stop;[0.11521894434492513, 0.8381600918045289]
(14, 0);8;135;1;;0.9;True;;2972;stop;[0.0027138199012746844, 0.9968570618715378]
(14, 0);9;702;1;;0.9;True;;1645;stop;[0.06917537089606098, 0.9255562652658575]
(14, 1);0;108;1;;1.0;True;;1620;stop;[0.9919519133408213, 0.0030600302345862754]
(14, 1);1;153;1;;1.0;True;;657;stop;[0.9323752369218226, 0.04864798155077908]
(14, 1);2;205;1;;1.0;True;;2005;stop;[0.9805990356142602, 0.007486964716955477]
(14, 1);3;92;1;;1.0;True;;919;stop;[0.9886408823588946, 0.0013586444358738147]
(14, 1);4;173;1;;1.0;True;;1060;stop;[0.9231152888639804, 0.010663390483315344]
(14, 1);5;80;1;;1.0;True;;1337;stop;[0.9825662192240537, 0.00646711507983071]
(14, 1);6;229;1;;1.0;True;;1233;stop;[0.9553317966982063, 0.008461242611296002]
(14, 1);7;156;1;;1.0;True;;796;stop;[0.9364030995653386, 0.0029803661583760006]
(14, 1);8;323;1;;1.0;True;;755;stop;[0.8936907838310992, 0.002147082604248136]
(14, 1);9;142;1;;1.0;True;;1221;stop;[0.9285526774796168, 0.03462460747711366]
(14, 2);0;369;1;;0.2;False;;1667;stop;[0.9308880164709915, 0.0037581697675398693]
(14, 2);1;520;1;;0.8;True;;2137;stop;[0.154762505200806, 0.8204561632697134]
(14, 2);2;141;1;;0.8;True;;1934;stop;[0.015271826868180072, 0.9824723157456408]
(14, 2);3;414;1;;0.8;True;;2201;stop;[0.020511153638342043, 0.965389143077158]
(14, 2);4;168;1;;0.8;True;;2270;stop;[0.00048023047575970404, 0.9993807338480543]
(14, 2);5;196;1;;0.8;True;;2669;stop;[0.012050177371760699, 0.9876510181617691]
(14, 2);6;266;1;;0.8;True;;2508;stop;[0.004827143542726694, 0.9946392025232647]
(14, 2);7;95;1;;0.8;True;;2103;stop;[0.04878080393329389, 0.9496436652500186]
(14, 2);8;97;1;;0.8;True;;2145;stop;[0.007813692079672929, 0.9919051133584105]
(14, 2);9;400;1;;0.2;False;;4075;stop;[0.5936081051357636, 0.0008649958286507601]
(14, 3);0;130;1;;0.7;False;;1062;stop;[0.9862414710336119, 0.00820577973888034]
(14, 3);1;114;1;;0.3;True;;3359;stop;[0.010643345118487408, 0.9884964227232051]
(14, 3);2;141;1;;0.3;True;;1776;stop;[0.0008829631955814925, 0.9990233194153075]
(14, 3);3;658;1;;0.7;False;;2903;stop;[0.9071879241927958, 0.010769909577172608]
(14, 3);4;266;1;;0.7;False;;771;stop;[0.9528168364403747, 0.00184476569581439]
(14, 3);5;124;1;;0.7;False;;402;stop;[0.9319513739463561, 0.0047122772292466164]
(14, 3);6;227;1;;0.3;True;;2310;stop;[0.0070070345273358136, 0.9923140273034724]
(14, 3);7;245;1;;0.7;False;;684;stop;[0.973543652034121, 0.014327671331169509]
(14, 3);8;131;1;;0.7;False;;3441;stop;[0.999800245135049, 5.7379450846128646e-05]
